Date,Last Touch Channel,Visitor_ID,Visits
"December 4, 2020",Paid Search,8764317097592122988_7875800334312178554,1
"December 4, 2020",Paid Social Media,1428352521023681264_6026342246312353269,1
"December 4, 2020",Paid Social Media,1769041471996297490_1009536981906253650,1
"December 4, 2020",Paid Social Media,2045454360619289179_2738480840893698576,1
"December 4, 2020",Paid Social Media,2241067871894775820_2773607291062312148,1
"December 4, 2020",Paid Social Media,2731135512325235692_8080543131965131277,1
"December 4, 2020",Paid Social Media,2854739270106249926_351521476502299875,1
"December 4, 2020",Paid Social Media,3098134875134898482_7295624003985250179,1
"December 4, 2020",Paid Social Media,3401466629817532460_3636341725939833147,1
"December 4, 2020",Paid Social Media,3418178951898602926_3755218588134826901,1
"December 4, 2020",Paid Social Media,3548797708388260608_460822977375465583,1
"December 4, 2020",Paid Social Media,3625850620646922212_4435381252879923732,1
"December 4, 2020",Paid Social Media,3698246676257751736_1548700576644170877,1
"December 4, 2020",Paid Social Media,4262141374161732904_6400185114905876692,1
"December 4, 2020",Paid Social Media,5154753452963743636_4209445557894467880,1
"December 4, 2020",Paid Social Media,5181012088890477427_1032104383840119543,1
"December 4, 2020",Paid Social Media,5264136782615053_378691238122662223,1
"December 4, 2020",Paid Social Media,5532397544328777970_1996325053412207466,1
"December 4, 2020",Paid Social Media,5783345384063012115_2433714026990973184,1
"December 4, 2020",Paid Social Media,5976412655355787063_5213290533477285506,1
"December 4, 2020",Paid Social Media,6177760812120897215_3221479136808828866,1
"December 4, 2020",Paid Social Media,6365181152796493014_4951073306162644010,1
"December 4, 2020",Paid Social Media,6741833141832205141_870649734864490495,1
"December 4, 2020",Paid Social Media,8506303604707339316_4216184420467182075,1
"December 4, 2020",Paid Social Media,9092303608337548326_254597896903518406,1
"December 4, 2020",Referring Domains,2734353123780152003_327916540954615644,1
"December 5, 2020",Affiliates,1615897032997713015_2689047046283842337,1
"December 5, 2020",Affiliates,2535973237933627027_2125859320018663893,1
"December 5, 2020",Affiliates,2817412269037636683_1857877065056906417,1
"December 5, 2020",Affiliates,4619121190384798957_7898588360174060030,1
"December 5, 2020",Affiliates,5551440749826735088_8812018902955198881,1
"December 5, 2020",Affiliates,6381746057755308732_2317108027922890224,1
"December 5, 2020",Affiliates,6878419791873274348_2517181985584075815,1
"December 5, 2020",Affiliates,7823982728518109014_2184231226061482933,1
"December 5, 2020",Affiliates,8674845999105248406_337986454717116035,1
"December 5, 2020",Direct,1615604308613944410_8298564531810297225,1
"December 5, 2020",Direct,1969970599782029833_8412122297668227,1
"December 5, 2020",Direct,2233093983627525839_7415882183495423657,1
"December 5, 2020",Direct,2636518045260235162_6832191221431737431,1
"December 5, 2020",Direct,3155982464556129280_5057208517591472872,1
"December 5, 2020",Direct,35174628209030807_6069440815645634421,1
"December 5, 2020",Direct,354439891558385784_2261254322877818064,1
"December 5, 2020",Direct,5083523568199031798_9125663303096133892,1
"December 5, 2020",Direct,5480299895158844628_6503749890524533405,1
"December 5, 2020",Direct,5542183571803272108_8732924688628945728,1
"December 5, 2020",Direct,5873497303677101942_8000391306534684293,1
"December 5, 2020",Direct,6714484878945570122_6047218859989257221,1
"December 5, 2020",Direct,6747236859098075385_1572358420457949827,1
"December 5, 2020",Direct,6991978409107460540_294403431864925313,1
"December 5, 2020",Direct,7308819626833714382_2161832128120038669,1
"December 5, 2020",Direct,7841832035285301533_9051855788217421728,1
"December 5, 2020",Direct,8223512879336169812_1190422225630624110,1
"December 5, 2020",Direct,8698910575095663477_4207067084515308839,1
"December 5, 2020",Display,2010661748717132007_4728770076955427832,1
"December 5, 2020",Display,3196700589001858195_15606889629431255,1
"December 5, 2020",Display,6970947580987295627_1787078082587280961,1
"December 5, 2020",Display,7258961629949466408_2325700376165020502,1
"December 5, 2020",Email,3120564342861045350_6713651439401746918,1
"December 5, 2020",Internal Referrer,1070190715398358855_4349614646325307070,1
"December 5, 2020",Internal Referrer,1090494563420052409_1964554713145943100,1
"December 5, 2020",Internal Referrer,112466553326015140_5121957477830307979,1
"December 5, 2020",Internal Referrer,1148875861732918632_8108699267620214922,1
"December 5, 2020",Internal Referrer,1442539070531997000_8965534603939951556,1
"December 5, 2020",Internal Referrer,1638117784376880352_8161518641970862038,1
"December 5, 2020",Internal Referrer,1781053880765700969_1362678646395978262,1
"December 5, 2020",Internal Referrer,1853087863320341817_9089893216071636672,1
"December 5, 2020",Internal Referrer,2004000645360194592_7130661436558173108,1
"December 5, 2020",Internal Referrer,2120211050131370267_1119595343364956741,1
"December 5, 2020",Internal Referrer,2278873373399585339_1920759246979759192,1
"December 5, 2020",Internal Referrer,2388369262031373450_8907395963104401292,1
"December 5, 2020",Internal Referrer,3035086402931574251_4715997774044067237,1
"December 5, 2020",Internal Referrer,3212198567754727815_7922056121565975198,1
"December 5, 2020",Internal Referrer,3713913906473532664_6548033458501058023,1
"December 5, 2020",Internal Referrer,4466993932635403012_1257731698045106394,1
"December 5, 2020",Internal Referrer,4563645841454774102_6019615391624881842,1
"December 5, 2020",Internal Referrer,4605343875961360917_7751471007040593306,1
"December 5, 2020",Internal Referrer,4646848516761532888_5023453685063688794,1
"December 5, 2020",Internal Referrer,4675098891001504737_6880785296552180499,1
"December 5, 2020",Internal Referrer,4838650560324322035_7043757375605176724,1
"December 5, 2020",Internal Referrer,5280684471815542298_4028883220956386293,1
"December 5, 2020",Internal Referrer,5395640444627823305_7150969635584243448,1
"December 5, 2020",Internal Referrer,550180014144879278_3796489155711207223,1
"December 5, 2020",Internal Referrer,5672997477183017078_281959549445192904,1
"December 5, 2020",Internal Referrer,5713364068143758274_3110054248489482110,1
"December 5, 2020",Internal Referrer,5883045668042486656_2141516025593931206,1
"December 5, 2020",Internal Referrer,6006599684656935391_63195333010890712,1
"December 5, 2020",Internal Referrer,6022726698561498692_3837711469446552201,1
"December 5, 2020",Internal Referrer,6203988332105481065_7461449142132698011,1
"December 5, 2020",Internal Referrer,6584105675184867145_6963296261913825427,1
"December 5, 2020",Internal Referrer,6691775221732111806_3720757102076226154,1
"December 5, 2020",Internal Referrer,6926600705402224334_1053630658447671772,1
"December 5, 2020",Internal Referrer,7200547983416936049_8002268891470290324,1
"December 5, 2020",Internal Referrer,747054270162789514_8846514230810544246,1
"December 5, 2020",Internal Referrer,7510576253721908682_1542461784963996042,1
"December 5, 2020",Internal Referrer,8977548545345791219_6568292614168837929,1
"December 5, 2020",Internal Referrer,9008702478414132707_5719684624368908571,1
"December 5, 2020",Internal Referrer,9123317131177199771_6590504149068908818,1
"December 5, 2020",Internal Referrer,9151115448484233011_7597988680715906334,1
"December 5, 2020",Internal Referrer,951348203114170705_8976871014109679572,1
"December 5, 2020",Natural Search,1070190715398358855_4349614646325307070,1
"December 5, 2020",Natural Search,1357492559610536674_3133342726093250882,1
"December 5, 2020",Natural Search,1877560023430019564_2949343795630813891,1
"December 5, 2020",Natural Search,1891636135575790084_2737389230112300562,1
"December 5, 2020",Natural Search,215878944229636669_3798057690549447450,1
"December 5, 2020",Natural Search,312897956342017620_5510962665227474666,1
"December 5, 2020",Natural Search,3368051707239743125_8498731512724114131,1
"December 5, 2020",Natural Search,3553892007949278257_268407679899407504,1
"December 5, 2020",Natural Search,438996766523051513_7692899074000494607,1
"December 5, 2020",Natural Search,5387755335723575766_8359941963903606583,1
"December 5, 2020",Natural Search,5512399853955253109_2700496837829199529,1
"December 5, 2020",Natural Search,5673064534636377321_1544069375630545400,1
"December 5, 2020",Natural Search,5897121797848890036_8966508296174712367,1
"December 5, 2020",Natural Search,6051704585857782944_6574059316972662242,1
"December 5, 2020",Natural Search,6297125619397692939_5275521582506659646,1
"December 5, 2020",Natural Search,631135652836451501_5715873577859795661,1
"December 5, 2020",Natural Search,6562402882080757050_1019227906377105774,1
"December 5, 2020",Natural Search,7103410464682384649_6357053433909878448,1
"December 5, 2020",Natural Search,7817982338156624063_404432954526837221,1
"December 5, 2020",Natural Search,7959008236570980650_4620377446947907343,1
"December 5, 2020",Natural Search,85810808574713557_650748650958823023,1
"December 5, 2020",Natural Search,8826598913576215472_8212233409738155197,1
"December 5, 2020",Organic Social Networks,4351707978079943674_7484823448679268234,1
"December 5, 2020",Other sources,1632168691968791631_336291853887595212,1
"December 5, 2020",Other sources,1729082756052418140_844039834057676625,1
"December 5, 2020",Other sources,1808011868219719457_2572884425653833677,1
"December 5, 2020",Other sources,1848206011128462332_1228190178669871337,1
"December 5, 2020",Other sources,1916511893259914824_6141492512848065724,1
"December 5, 2020",Other sources,6420463947464489990_5095333486616213658,1
"December 5, 2020",Paid Search,1296777333881877579_7783625973337394638,1
"December 5, 2020",Paid Search,1348956275791731315_6684389737912754634,1
"December 5, 2020",Paid Search,1582705833811543893_3466130994277265546,1
"December 5, 2020",Paid Search,2569659553417309115_7923817891153796072,1
"December 5, 2020",Paid Search,2770050477973417987_2496622916932035087,1
"December 5, 2020",Paid Search,3645410828443762032_6780716923454927485,1
"December 5, 2020",Paid Search,4200792486830664149_2559738307477085298,1
"December 5, 2020",Paid Search,4235646986899527318_8318727041367876447,1
"December 5, 2020",Paid Search,5395789409888703084_7896986653834489946,1
"December 5, 2020",Paid Search,5963970136645032317_9207795145405355674,1
"December 5, 2020",Paid Search,6065082123508563213_8748078235712789239,1
"December 5, 2020",Paid Search,6509361186971198195_6015952661358872763,1
"December 5, 2020",Paid Search,7943066520014629687_7422754645766321774,1
"December 5, 2020",Paid Search,8212681462297687439_1284194920512184656,1
"December 5, 2020",Paid Search,8416453782191320903_7527104580487865599,1
"December 5, 2020",Paid Search,8417284731370111015_6891996349835947795,1
"December 5, 2020",Paid Search,8440325431580569267_1536687493302578099,1
"December 5, 2020",Paid Search,8548402516168256587_6803614833097554572,1
"December 5, 2020",Paid Social Media,1424983215037533659_1555375060678297039,1
"December 5, 2020",Paid Social Media,2214814294025185753_8432760855749653545,1
"December 5, 2020",Paid Social Media,2247015431675661734_3049891277074600772,1
"December 5, 2020",Paid Social Media,2726776704652877613_6029375840587891533,1
"December 5, 2020",Paid Social Media,286419746347286765_1872214805151763288,1
"December 5, 2020",Paid Social Media,2889665284812303834_1589328867798898168,1
"December 5, 2020",Paid Social Media,3627517539218801644_3578378396972098630,1
"December 5, 2020",Paid Social Media,3820495629009746175_7489094947320875630,1
"December 5, 2020",Paid Social Media,4519764453788636391_7593121682588807624,1
"December 5, 2020",Paid Social Media,5567937207591506237_8070397911412395892,1
"December 5, 2020",Paid Social Media,6020861414249748874_1107775935627646694,1
"December 5, 2020",Paid Social Media,6081764428825286369_5811745967837894518,1
"December 5, 2020",Paid Social Media,6096981835937508116_2918581707006821692,1
"December 5, 2020",Paid Social Media,6173272834803354853_2992482477736787466,1
"December 5, 2020",Paid Social Media,6183435337134365171_8992061628299014795,1
"December 5, 2020",Paid Social Media,6697806877167969452_1552976017327089805,1
"December 5, 2020",Paid Social Media,6882719523929311752_1137202803822139782,1
"December 5, 2020",Paid Social Media,7731977826584612740_8513030478156114620,1
"December 5, 2020",Paid Social Media,7777662747167178668_1307101110396193258,1
"December 5, 2020",Paid Social Media,8490781950197441290_8863992690266709117,1
"December 5, 2020",Paid Social Media,8613972455165913410_5829199296349175130,1
"December 5, 2020",Paid Social Media,8739517293935733330_7706162378382276508,1
"December 5, 2020",Paid Social Media,9195595209154481467_4110699820676143153,1
"December 6, 2020",Affiliates,1999329546684581281_7358632023445212896,1
"December 6, 2020",Affiliates,2338085957099842354_3375710070070655212,1
"December 6, 2020",Affiliates,2698424627765063832_6790226677299648195,1
"December 6, 2020",Affiliates,3782882091508204064_2522625937836002170,1
"December 6, 2020",Affiliates,4549446158267992321_8864859189294196244,1
"December 6, 2020",Affiliates,4955292827811655568_6720936138170658721,1
"December 6, 2020",Affiliates,521562989753379796_5974579467450715953,1
"December 6, 2020",Affiliates,6252177617463188491_5766461669109090343,1
"December 6, 2020",Affiliates,7460146424531976996_2674251571939836281,1
"December 6, 2020",Direct,1008492027473340246_296247211166883533,1
"December 6, 2020",Direct,1177356360330608201_774646415226897448,1
"December 6, 2020",Direct,1918537487495997516_7257705034101642790,1
"December 6, 2020",Direct,2162976012866363726_5669022864262252167,1
"December 6, 2020",Direct,3178136446785057770_7652824281777464313,1
"December 6, 2020",Direct,4026182005913221385_8230240437393063880,1
"December 6, 2020",Direct,422761415052579502_8389507194511704861,1
"December 6, 2020",Direct,4350795488111198363_4685870421831618015,1
"December 6, 2020",Direct,4440004838976128908_1574318858026335018,1
"December 6, 2020",Direct,5436143466982289585_4696969440958465592,1
"December 6, 2020",Direct,773329664862218392_2478536928403262512,1
"December 6, 2020",Direct,8341013784363184023_2974009667001081162,1
"December 6, 2020",Direct,8343388529733556910_405848920767980200,1
"December 6, 2020",Direct,8716801593766648486_4577736399758609692,1
"December 6, 2020",Direct,9061308835522660078_8338182308101994924,1
"December 6, 2020",Display,1479201774725576397_2231489419242977106,1
"December 6, 2020",Display,1778744236203355655_5187176960485078441,1
"December 6, 2020",Display,2826234346316102279_2486217423391161297,1
"December 6, 2020",Display,3196700589001858195_15606889629431255,1
"December 6, 2020",Display,3599384395834844340_7028522205429239044,1
"December 6, 2020",Display,368301001406507609_4033155611869758848,1
"December 6, 2020",Display,3926888871627866408_54165941819831693,1
"December 6, 2020",Display,4118964031280632388_413177878162485761,1
"December 6, 2020",Display,4736763324619064733_5473537883282447927,1
"December 6, 2020",Display,5317335725642001583_4025089997303386725,1
"December 6, 2020",Display,6751485358787985070_1157336132691336478,1
"December 6, 2020",Display,7145882385583911146_1755796083093402320,1
"December 6, 2020",Display,7936749798154374457_8474048438198831086,1
"December 6, 2020",Display,8443264647888242975_8092755930888865396,1
"December 6, 2020",Display,90870058388172455_5415220765227037765,1
"December 6, 2020",Internal Referrer,1419816490932153377_834511130605315420,1
"December 6, 2020",Internal Referrer,1543785962482290914_249905268106581081,1
"December 6, 2020",Internal Referrer,2020377557681703736_783948585385774223,1
"December 6, 2020",Internal Referrer,2033137553947655974_3247788708353577126,1
"December 6, 2020",Internal Referrer,2232344300337687908_4807905052975484035,1
"December 6, 2020",Internal Referrer,2249355608771079938_6241080391573822591,1
"December 6, 2020",Internal Referrer,2310547089804108561_3189125278045617748,1
"December 6, 2020",Internal Referrer,2352745335671930111_1845502808364404371,1
"December 6, 2020",Internal Referrer,2360510445997140450_2232660031131086187,1
"December 6, 2020",Internal Referrer,2653041067603312871_5719572843776405992,1
"December 6, 2020",Internal Referrer,2719134370535142186_2346935069099882388,1
"December 6, 2020",Internal Referrer,2919940073937582020_1266263907826906157,1
"December 6, 2020",Internal Referrer,3066169757712392928_1173578053252760960,1
"December 6, 2020",Internal Referrer,3226403412830516234_5262432762952787847,1
"December 6, 2020",Internal Referrer,3427623683366959642_1719317402542088330,1
"December 6, 2020",Internal Referrer,3620544130812916418_9064887479723396897,1
"December 6, 2020",Internal Referrer,4307625710584849326_5052887833238325381,1
"December 6, 2020",Internal Referrer,4318460884434995511_130157379312691692,1
"December 6, 2020",Internal Referrer,4405754102534136751_1135916136767861620,1
"December 6, 2020",Internal Referrer,4759737681134604782_7836337971556394056,1
"December 6, 2020",Internal Referrer,4792933563173665356_8529391314655668440,1
"December 6, 2020",Internal Referrer,4975712290012423160_4252616138452418759,1
"December 6, 2020",Internal Referrer,5025756397557113838_1896171817730772404,1
"December 6, 2020",Internal Referrer,5804153357440297942_6960780202959585986,1
"December 6, 2020",Internal Referrer,5844229223470984712_978174521843843029,1
"December 6, 2020",Internal Referrer,6048139049881834150_3485682652668409253,1
"December 6, 2020",Internal Referrer,6192010058912259237_1787969969575434624,1
"December 6, 2020",Internal Referrer,6593779387530799352_8470039961949859789,1
"December 6, 2020",Internal Referrer,6615280376981539990_1488373668655106019,1
"December 6, 2020",Internal Referrer,6623197542021543529_3823196918786269954,1
"December 6, 2020",Internal Referrer,7251082143540555602_4582820658018566106,1
"December 6, 2020",Internal Referrer,7371901450925595600_4513590790370813455,1
"December 6, 2020",Internal Referrer,7412932326749346557_6190523625095613795,1
"December 6, 2020",Internal Referrer,7682178358005606694_6589235354853638766,1
"December 6, 2020",Internal Referrer,8007765443148041690_4921655575712724264,1
"December 6, 2020",Internal Referrer,8037370995710350750_7173741573592349487,1
"December 6, 2020",Internal Referrer,9000662128565939296_4444357287272784926,1
"December 6, 2020",Internal Referrer,9121871868774622175_1195171888555058618,1
"December 6, 2020",Internal Referrer,9149600689628054549_7767550905210484857,1
"December 6, 2020",Natural Search,1249867686859500825_3363127956857042031,1
"December 6, 2020",Natural Search,1578735537028420841_7020440319922250923,1
"December 6, 2020",Natural Search,1637521672474091036_8294073687866565076,1
"December 6, 2020",Natural Search,2937245814918825502_7552243659113397708,1
"December 6, 2020",Natural Search,2985530803795314420_181636314534662621,1
"December 6, 2020",Natural Search,30120320041403606_2691056678429876097,1
"December 6, 2020",Natural Search,3089692108431842373_4558943785076701100,1
"December 6, 2020",Natural Search,3389805868670623138_4405345835470908974,1
"December 6, 2020",Natural Search,3535304288497298971_5767325267669163713,1
"December 6, 2020",Natural Search,3642142985640374367_5690229307966133853,1
"December 6, 2020",Natural Search,3743652698614345575_3300329590652145008,1
"December 6, 2020",Natural Search,4117720638575834083_5064291591626424208,1
"December 6, 2020",Natural Search,4190310704331081772_331794637714042680,1
"December 6, 2020",Natural Search,439537384080870129_2945592995406924235,1
"December 6, 2020",Natural Search,4411009651725071736_3057149884276779978,1
"December 6, 2020",Natural Search,4978440992209719762_4946261912521740640,1
"December 6, 2020",Natural Search,5151296271323086629_2103071861793249368,1
"December 6, 2020",Natural Search,5898843126535176412_4540055106302565662,1
"December 6, 2020",Natural Search,6154807711913356115_1845903549914996414,1
"December 6, 2020",Natural Search,6766837460129522240_8686582601998782937,1
"December 6, 2020",Natural Search,6915276229417857495_2458215424654998930,1
"December 6, 2020",Natural Search,735199379379555006_5961599193728987596,1
"December 6, 2020",Natural Search,7803942948369908611_625564992906135299,1
"December 6, 2020",Natural Search,7829247606888323262_8696388813630728128,1
"December 6, 2020",Natural Search,7997747861462714205_6487422805359168477,1
"December 6, 2020",Natural Search,8221993556713217654_972524226410986282,1
"December 6, 2020",Natural Search,8250971808661924512_5967306115812214710,1
"December 6, 2020",Natural Search,8750905989817648718_158794176630374090,1
"December 6, 2020",Natural Search,925832327562160044_2979369274673548733,1
"December 6, 2020",Organic Social Networks,1985691312882248708_4135522731902561976,1
"December 6, 2020",Organic Social Networks,3367566096744055378_7390210957411835577,1
"December 6, 2020",Other sources,268865656161516498_1577508949439986152,1
"December 6, 2020",Other sources,5898058643674630198_2211843462559602811,1
"December 6, 2020",Other sources,6030820648919717975_5794321452314257023,1
"December 6, 2020",Paid Search,1533663967531815303_8331602021744228979,1
"December 6, 2020",Paid Search,1587216225627775448_5203504924372081112,1
"December 6, 2020",Paid Search,1613835724829703840_5022833965797944761,1
"December 6, 2020",Paid Search,1734698394442490974_8989648546566145625,1
"December 6, 2020",Paid Search,2338085957099842354_3375710070070655212,1
"December 6, 2020",Paid Search,2617612614444306967_3478580739249605885,1
"December 6, 2020",Paid Search,2671662501124559630_5870130130103402248,1
"December 6, 2020",Paid Search,3449183230289021160_6997621766096351598,1
"December 6, 2020",Paid Search,3493471533984570485_8620267561962579192,1
"December 6, 2020",Paid Search,3875775479900248055_7320733819733643,1
"December 6, 2020",Paid Search,4394009602954258617_111992836364610270,1
"December 6, 2020",Paid Search,4814469003627646974_7379970915224144991,1
"December 6, 2020",Paid Search,597742215695977862_8806241149195419269,1
"December 6, 2020",Paid Search,6187451030778526258_3761108301736766550,1
"December 6, 2020",Paid Search,6189134268238220037_7238268637257633557,1
"December 6, 2020",Paid Search,6540525796551538373_8217910616827255260,1
"December 6, 2020",Paid Search,6741028433376376516_2814675573865712972,1
"December 6, 2020",Paid Search,7002986209500322375_6100133340729630034,1
"December 6, 2020",Paid Search,7038219476933774203_8849452412770149439,1
"December 6, 2020",Paid Search,7702983699832332711_4816218770358356877,1
"December 6, 2020",Paid Search,8390401058825908514_8064493721143893217,1
"December 6, 2020",Paid Search,8465641713090093251_2362408782299399103,1
"December 6, 2020",Paid Search,855321503250258132_3158218830730822950,1
"December 6, 2020",Paid Search,8858218914991098214_8100359401271564153,1
"December 6, 2020",Paid Social Media,1023096504292355641_3694361639975763445,1
"December 6, 2020",Paid Social Media,1096257466968056192_2222331078042100629,1
"December 6, 2020",Paid Social Media,1375674278124328836_7749732181710104657,1
"December 6, 2020",Paid Social Media,1558371895012955702_2253905889184972708,1
"December 6, 2020",Paid Social Media,285222255533873549_695052796734749677,1
"December 6, 2020",Paid Social Media,3085196872262108760_161813841042323855,1
"December 6, 2020",Paid Social Media,3263104638035057606_5823913748002669137,1
"December 6, 2020",Paid Social Media,3737955305594830524_7628082525792055466,1
"December 6, 2020",Paid Social Media,379070836073126083_4231462858239971183,1
"December 6, 2020",Paid Social Media,3878892598795756048_5358351330785395192,1
"December 6, 2020",Paid Social Media,4938460493729717280_2179056944228154618,1
"December 6, 2020",Paid Social Media,5656896571110425254_2769159458523534691,1
"December 6, 2020",Paid Social Media,6020861414249748874_1107775935627646694,1
"December 6, 2020",Paid Social Media,6139850811549896961_8977577632376774468,1
"December 6, 2020",Paid Social Media,7428916786355528343_7731271036125406175,1
"December 6, 2020",Paid Social Media,7616616015623558996_1364579620968086582,1
"December 6, 2020",Paid Social Media,7792703777829646957_3675334470113905351,1
"December 6, 2020",Paid Social Media,8651394814049212148_1305316516304306865,1
"December 7, 2020",Affiliates,1067599194466589878_2213881737009591928,1
"December 7, 2020",Affiliates,2196647784830705305_3717032412126579751,1
"December 7, 2020",Affiliates,230962769305215218_6832016015243827978,1
"December 7, 2020",Affiliates,3547717729760155342_5925490663360841100,1
"December 7, 2020",Affiliates,4765297236193057889_5592510694608050881,1
"December 7, 2020",Affiliates,5352191377547036201_7343478951106130125,1
"December 7, 2020",Affiliates,6067802831780489155_443132317376940933,1
"December 7, 2020",Affiliates,6412150733711661031_4243870628860858590,1
"December 7, 2020",Affiliates,7122686688969134918_2804573981449639918,1
"December 7, 2020",Affiliates,7993670508249773147_6860973578766750751,1
"December 7, 2020",Affiliates,8277679557911580152_5206304822017166351,1
"December 7, 2020",Affiliates,8306421199404631197_19525657196531301,1
"December 7, 2020",Affiliates,8766074778618548835_7293015448215418478,1
"December 7, 2020",Affiliates,9027455215200180975_3133850169684856354,1
"December 7, 2020",Direct,1078635912909424196_3949922056533464036,1
"December 7, 2020",Direct,2000608518340232029_7867894148573841145,1
"December 7, 2020",Direct,2508886532446754411_852515343107082136,1
"December 7, 2020",Direct,2599683243648484164_1624118142754653823,1
"December 7, 2020",Direct,3258783299922821376_5089815561848256305,1
"December 7, 2020",Direct,3260407467715381118_1840377868676067251,1
"December 7, 2020",Direct,3399309793132556415_4454049498407632286,1
"December 7, 2020",Direct,3564459784902421458_5630007290491510319,1
"December 7, 2020",Direct,3603694191450177690_4404322057432103293,1
"December 7, 2020",Direct,4482449725369065144_2520403168554257876,1
"December 7, 2020",Direct,4516434552904918357_7564470994853684131,1
"December 7, 2020",Direct,4880395698895687619_6258584134440767820,1
"December 7, 2020",Direct,548091760708018082_3050987069394804080,1
"December 7, 2020",Direct,5720151395945182664_1815327296689282082,1
"December 7, 2020",Direct,5971251406614924974_5179696282665157783,1
"December 7, 2020",Direct,6702317413458127652_5901882391340500560,1
"December 7, 2020",Direct,7682560919231178682_7548728447157031811,1
"December 7, 2020",Direct,94662404307687780_1361187141471560276,1
"December 7, 2020",Display,1066504449937152416_7047248991359015462,1
"December 7, 2020",Display,1174765212339720377_7431557645174389667,1
"December 7, 2020",Display,1530968011023633606_6365265820632934379,1
"December 7, 2020",Display,1751586080544218718_1849295388810545249,1
"December 7, 2020",Display,2276795799061238171_4008711961481098849,1
"December 7, 2020",Display,3327169771085376811_3790361506315567478,1
"December 7, 2020",Display,4778294808122045780_7025752724584482928,1
"December 7, 2020",Display,6626447569652477126_3531549893355418600,1
"December 7, 2020",Display,7781624605401783686_8208385475458704100,1
"December 7, 2020",Display,8341470680956737927_4134092912439567735,1
"December 7, 2020",Display,8533049805287357328_3592816976028051870,1
"December 7, 2020",Email,332363578953559730_5493046708669939140,1
"December 7, 2020",Email,5432181202703444623_8702479632198433534,1
"December 7, 2020",Email,8179223706420203000_2266054726526654535,1
"December 7, 2020",Email,8548333480733375885_1731892973531549116,1
"December 7, 2020",Internal Referrer,1022869058541309208_7341277257593954560,1
"December 7, 2020",Internal Referrer,1202430155894320882_8660721762683543204,1
"December 7, 2020",Internal Referrer,127384604670539862_192743853394628441,1
"December 7, 2020",Internal Referrer,1483888698294882243_5698284704391081015,1
"December 7, 2020",Internal Referrer,1716189057407129315_8518053127412747233,1
"December 7, 2020",Internal Referrer,1741199841374589048_4771092035758078744,1
"December 7, 2020",Internal Referrer,1917859111645397221_5589251776151235003,1
"December 7, 2020",Internal Referrer,2150557492875321900_556683814104589732,1
"December 7, 2020",Internal Referrer,2222312584656827380_6988817648439647071,1
"December 7, 2020",Internal Referrer,2323014300875584819_3257162244776290050,1
"December 7, 2020",Internal Referrer,2363803430882760694_4181156382208344320,1
"December 7, 2020",Internal Referrer,2863380896760636504_455214167842442896,1
"December 7, 2020",Internal Referrer,2990989035760624042_7225907291348563336,1
"December 7, 2020",Internal Referrer,3286105817810978639_2534337546552724406,1
"December 7, 2020",Internal Referrer,3834097398353103704_3647582593150651035,1
"December 7, 2020",Internal Referrer,396463286538549786_9013705397597305916,1
"December 7, 2020",Internal Referrer,4035071887826073153_6739556981311547733,1
"December 7, 2020",Internal Referrer,4078430812180896218_7598641768268684584,1
"December 7, 2020",Internal Referrer,4698345227957566305_8580029643252632680,1
"December 7, 2020",Internal Referrer,4803873332983607162_1791080108753469698,1
"December 7, 2020",Internal Referrer,4829423650592341086_4394480230944083836,1
"December 7, 2020",Internal Referrer,4972860510407833757_7119118632750540673,1
"December 7, 2020",Internal Referrer,5057975736554194757_3092018293684956175,1
"December 7, 2020",Internal Referrer,5167147796121420170_3261768810392235705,1
"December 7, 2020",Internal Referrer,5248195926125634796_4821018072769982808,1
"December 7, 2020",Internal Referrer,5441967914694495692_6738874738565757040,1
"December 7, 2020",Internal Referrer,5878585104179889308_74699606443244297,1
"December 7, 2020",Internal Referrer,5911478237111591322_4414491403301618395,1
"December 7, 2020",Internal Referrer,5938438740936084821_1598926488483197395,1
"December 7, 2020",Internal Referrer,595069662702136986_1200259142614164941,1
"December 7, 2020",Internal Referrer,6137733890657794008_2444650634054049738,1
"December 7, 2020",Internal Referrer,6192010058912259237_1787969969575434624,1
"December 7, 2020",Internal Referrer,6248123625848923514_3412469676582407011,1
"December 7, 2020",Internal Referrer,6990226110306474567_8726715413653158627,1
"December 7, 2020",Internal Referrer,7203044083205566593_5838722026925876322,2
"December 7, 2020",Internal Referrer,7275995563950902579_2228086398008187796,1
"December 7, 2020",Internal Referrer,7319866967585070847_6882355447238665859,1
"December 7, 2020",Internal Referrer,757110381369245948_7112398206427895471,1
"December 7, 2020",Internal Referrer,7672746475103508770_8052801901839663153,1
"December 7, 2020",Internal Referrer,7899315104991979040_824988518314360552,1
"December 7, 2020",Internal Referrer,8003994607126067038_1633871400641625825,1
"December 7, 2020",Internal Referrer,8104167352942173767_2090182632465589216,1
"December 7, 2020",Internal Referrer,8247200137033769521_5607865380866660197,1
"December 7, 2020",Internal Referrer,8578624760089833317_7649497102299413356,1
"December 7, 2020",Internal Referrer,8720830964284798385_1615733698528038606,1
"December 7, 2020",Internal Referrer,8880128055686966603_4664926580158299430,1
"December 7, 2020",Internal Referrer,8954724994862370885_1094022720134879286,1
"December 7, 2020",Internal Referrer,8975059692158642048_7455016085425030271,1
"December 7, 2020",Natural Search,1771934667675627729_8901996471173875992,1
"December 7, 2020",Natural Search,218633959616890162_1645098382363904170,1
